"user_sn","prac_sn","date","during_time","score_rate","binary_res","items_ans_time","indicator_name","subject_name"
"246112","53559340","2024-04-30 13:02:39","26","100","1@XX@1@XX@","16030@XX@10193@XX@","能用直式處理「整數除以整數，商為二位小數沒有餘數」的計算。","數學108"
"246112","53559358","2024-04-30 13:03:10","8","100","1@XX@1@XX@","4134@XX@3783@XX@","能用直式處理「整數除以整數，商為二位小數沒有餘數」的計算。","數學108"
"314389","53559570","2024-04-30 13:04:33","85","0","0@XX@0@XX@","76359@XX@8587@XX@","能夠利用有序資料來製作一般的折線圖。","數學"
"314389","53559614","2024-04-30 13:06:09","31","0","0@XX@0@XX@","21270@XX@9340@XX@","能夠利用有序資料來製作一般的折線圖。","數學"
"246112","53559921","2024-04-30 13:10:38","12","100","1@XX@1@XX@","6803@XX@5423@XX@","能用直式處理「整數除以整數，商為二位小數沒有餘數」的計算。","數學108"
"246112","53560001","2024-04-30 13:11:07","55","100","1@XX@1@XX@","39747@XX@15732@XX@","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學108"
"246112","53560018","2024-04-30 13:12:06","9","100","1@XX@1@XX@","3887@XX@4606@XX@","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學108"
"246112","53560044","2024-04-30 13:12:25","7","100","1@XX@1@XX@","3762@XX@3667@XX@","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學108"
"313897","53560138","2024-04-30 13:13:42","20","50","0@XX@1@XX@","10765@XX@8860@XX@","健康體適能(二)","健康與體育"
"313897","53560173","2024-04-30 13:14:29","11","100","1@XX@1@XX@","6584@XX@4355@XX@","健康體適能(二)","健康與體育"
"313897","53560184","2024-04-30 13:14:44","8","100","1@XX@1@XX@","3994@XX@4410@XX@","健康體適能(二)","健康與體育"
"313897","53560221","2024-04-30 13:15:07","14","50","0@XX@1@XX@","8772@XX@4729@XX@","體適能遊戲-攻佔城堡","健康與體育"
"313897","53560234","2024-04-30 13:15:23","8","100","1@XX@1@XX@","5092@XX@2865@XX@","體適能遊戲-攻佔城堡","健康與體育"
"313897","53560250","2024-04-30 13:15:34","9","100","1@XX@1@XX@","5522@XX@3746@XX@","體適能遊戲-攻佔城堡","健康與體育"
"246112","53560358","2024-04-30 13:17:11","8","100","1@XX@1@XX@","4403@XX@4208@XX@","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學108"
"246112","53560397","2024-04-30 13:17:30","32","50","1@XX@0@XX@","9573@XX@22482@XX@","能在具體情境中，對小數在指定位數利用四捨五入法取概數。","數學108"
"246112","53560422","2024-04-30 13:18:15","7","100","1@XX@1@XX@","3986@XX@2731@XX@","能用直式處理「整數除以整數，商為一位小數沒有餘數」的計算。","數學108"
"246112","53560459","2024-04-30 13:18:31","31","100","1@XX@1@XX@","3544@XX@27620@XX@","能在具體情境中，對小數在指定位數利用四捨五入法取概數。","數學108"
"23250","53588256","2024-04-30 20:16:28","7","0","0@XX@0@XX@","4916@XX@2748@XX@","生鏽原因探討：氧氣","自然108"
"23250","53588264","2024-04-30 20:16:43","8","100","1@XX@1@XX@","4188@XX@3671@XX@","生鏽原因探討：氧氣","自然108"
"23250","53588277","2024-04-30 20:17:00","19","100","1@XX@1@XX@","6836@XX@11550@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"221236","53650326","2024-05-02 10:10:12","8","100","1@XX@1@XX@","4897@XX@3143@XX@","認識柱體和錐體的透視圖。","數學108"
"221236","53650338","2024-05-02 10:10:23","8","100","1@XX@1@XX@","4708@XX@3278@XX@","認識柱體和錐體的透視圖。","數學108"
"221236","53650356","2024-05-02 10:10:46","9","100","1@XX@1@XX@","5161@XX@3734@XX@","認識柱體和錐體的展開圖。","數學108"
"221236","53650366","2024-05-02 10:11:00","7","100","1@XX@1@XX@","5002@XX@2881@XX@","認識柱體和錐體的展開圖。","數學108"
"221236","53650394","2024-05-02 10:11:58","10","0","0@XX@0@XX@","4927@XX@4181@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"221236","53650400","2024-05-02 10:12:15","8","100","1@XX@1@XX@","4321@XX@2805@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"62947","53659640","2024-05-02 12:45:23","11","50","1@XX@0@XX@","5337@XX@5157@XX@","認識柱體和錐體的透視圖。","數學108"
"62947","53659654","2024-05-02 12:45:44","8","0","0@XX@0@XX@","3774@XX@4026@XX@","認識柱體和錐體的展開圖。","數學108"
"250399","53659957","2024-05-02 12:47:34","133","100","1@XX@1@XX@","123902@XX@9807@XX@","認識柱體和錐體的透視圖。","數學108"
"62947","53659997","2024-05-02 12:50:09","6","0","0@XX@0@XX@","3651@XX@2747@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"62947","53660070","2024-05-02 12:51:04","7","50","0@XX@1@XX@","2355@XX@4189@XX@","生鏽原因探討：氧氣","自然108"
"62947","53660160","2024-05-02 12:52:09","9","50","1@XX@0@XX@","3152@XX@5727@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"250399","53660224","2024-05-02 12:52:16","40","50","1@XX@0@XX@","30308@XX@9846@XX@","認識柱體和錐體的展開圖。","數學108"
"62947","53660256","2024-05-02 12:53:07","5","0","0@XX@0@XX@","2540@XX@2494@XX@","鐵的生鏽現象","自然108"
"23250","53660862","2024-05-02 12:57:06","160","50","0@XX@1@XX@","6429@XX@11131@XX@138504@XX@21019@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"23250","53660903","2024-05-02 12:59:51","20","50","0@XX@1@XX@","6607@XX@12921@XX@6922@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"23250","53660934","2024-05-02 13:00:16","21","100","1@XX@1@XX@","6490@XX@17281@XX@3528@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"23250","53660974","2024-05-02 13:00:52","15","100","1@XX@1@XX@","6692@XX@8030@XX@","認識柱體和錐體的展開圖。","數學108"
"23250","53661004","2024-05-02 13:01:15","15","100","1@XX@1@XX@","10632@XX@4584@XX@","認識柱體和錐體的透視圖。","數學108"
"42415","53661063","2024-05-02 13:02:19","19","50","1@XX@0@XX@","9457@XX@9996@XX@","認識平方公里、公畝、公頃。","數學108"
"42415","53661088","2024-05-02 13:02:49","8","100","1@XX@1@XX@","4232@XX@4044@XX@","認識平方公里、公畝、公頃。","數學108"
"250399","53661155","2024-05-02 13:00:17","219","0","0@XX@0@XX@","215968@XX@3760@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"122299","53693934","2024-05-03 07:53:55","18","50","1@XX@0@XX@","9966@XX@7670@XX@","認識柱體和錐體的透視圖。","數學108"
"108139","53697127","2024-05-03 08:18:30","30","100","1@XX@1@XX@","26299@XX@3830@XX@","認識柱體和錐體的透視圖。","數學108"
"82762","53699927","2024-05-03 08:35:30","15","100","1@XX@1@XX@","6934@XX@7664@XX@","常見的動物身體的構造","自然108"
"82762","53699975","2024-05-03 08:35:54","14","100","1@XX@1@XX@","8180@XX@6260@XX@","利用動物的外形特徵和運動方式，進行簡單的分類","自然108"
"82762","53700014","2024-05-03 08:36:17","11","0","0@XX@0@XX@","4569@XX@6916@XX@","不同構造的動物有不同的運動方式","自然108"
"82762","53700085","2024-05-03 08:36:39","18","0","0@XX@0@XX@","4250@XX@14353@XX@","動物的特殊構造可以適應不同生活環境與功能","自然108"
"82762","53700118","2024-05-03 08:37:09","7","100","1@XX@1@XX@","3596@XX@2946@XX@","常見的動物身體的構造","自然108"
"82762","53700138","2024-05-03 08:37:19","6","100","1@XX@1@XX@","3385@XX@2622@XX@","常見的動物身體的構造","自然108"
"82762","53700199","2024-05-03 08:37:38","20","100","1@XX@1@XX@","8967@XX@10993@XX@","愛護動物及友善環境的方法","自然108"
"82762","53700235","2024-05-03 08:38:08","12","100","1@XX@1@XX@","8983@XX@3149@XX@","動物的觀察紀錄方式","自然108"
"108139","53700258","2024-05-03 08:38:10","22","50","1@XX@0@XX@","15147@XX@7084@XX@","認識柱體和錐體的展開圖。","數學108"
"108139","53700399","2024-05-03 08:38:43","86","0","0@XX@0@XX@","81506@XX@5280@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"108139","53700410","2024-05-03 08:40:13","10","100","1@XX@1@XX@","5190@XX@4206@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"108139","53700608","2024-05-03 08:43:54","7","50","0@XX@1@XX@","3885@XX@2538@XX@","生鏽原因探討：氧氣","自然108"
"108139","53700626","2024-05-03 08:44:09","20","50","1@XX@0@XX@","13234@XX@6300@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"108139","53700642","2024-05-03 08:44:41","5","100","1@XX@1@XX@","2404@XX@2752@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"221236","53737123","2024-05-03 18:32:01","20","100","1@XX@1@XX@","10914@XX@9520@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"221236","53737127","2024-05-03 18:32:25","5","100","1@XX@1@XX@","2489@XX@2068@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"221236","53737130","2024-05-03 18:32:32","7","100","1@XX@1@XX@","5032@XX@2190@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"221236","53737175","2024-05-03 18:34:58","31","100","1@XX@1@XX@","16550@XX@14183@XX@","能解決生活中有關比率的問題。","數學108"
"221236","53737176","2024-05-03 18:35:32","8","100","1@XX@1@XX@","3325@XX@4812@XX@","能解決生活中有關比率的問題。","數學108"
"221236","53737180","2024-05-03 18:35:45","5","100","1@XX@1@XX@","2150@XX@2897@XX@","能解決生活中有關比率的問題。","數學108"
"122299","53737265","2024-05-03 18:42:46","18","50","0@XX@1@XX@","10799@XX@8016@XX@","認識柱體和錐體的展開圖。","數學108"
"122299","53737276","2024-05-03 18:43:09","22","100","1@XX@1@XX@","9424@XX@12416@XX@","認識柱體和錐體的展開圖。","數學108"
"122299","53737383","2024-05-03 18:50:25","14","0","0@XX@0@XX@","9671@XX@4012@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"122299","53737554","2024-05-03 18:58:10","44","0","0@XX@0@XX@","40192@XX@3521@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"122299","53737703","2024-05-03 19:05:39","29","0","0@XX@0@XX@","21954@XX@7345@XX@","能解決生活中有關比率的問題。","數學108"
"13328","53742652","2024-05-03 22:05:32","24","50","1@XX@0@XX@","16400@XX@7302@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"13328","53742775","2024-05-03 22:11:15","7","0","0@XX@0@XX@","4823@XX@2928@XX@","生鏽原因探討：氧氣","自然108"
"13328","53742810","2024-05-03 22:13:03","11","100","1@XX@1@XX@","5373@XX@5592@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"13328","53742820","2024-05-03 22:13:25","25","100","1@XX@1@XX@","15567@XX@10214@XX@","能解決生活中有關比率的問題。","數學108"
"13328","53742828","2024-05-03 22:14:02","9","50","1@XX@0@XX@","4167@XX@5292@XX@","認識柱體和錐體的透視圖。","數學108"
"13328","53742837","2024-05-03 22:14:20","12","50","1@XX@0@XX@","6599@XX@5775@XX@","認識柱體和錐體的展開圖。","數學108"
"13328","53742843","2024-05-03 22:14:42","7","50","0@XX@1@XX@","4368@XX@3299@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"62947","53746423","2024-05-04 10:19:25","19","50","0@XX@1@XX@","16991@XX@2328@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"62947","53746497","2024-05-04 10:23:36","19","0","0@XX@0@XX@","11557@XX@7230@XX@","能解決生活中有關比率的問題。","數學108"
"106735","53748496","2024-05-04 12:23:19","10","100","1@XX@1@XX@","6898@XX@2697@XX@","鐵的生鏽現象","自然108"
"106735","53748517","2024-05-04 12:24:44","4","0","0@XX@0@XX@","2186@XX@2042@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"106735","53748531","2024-05-04 12:25:32","8","0","0@XX@0@XX@","4963@XX@2659@XX@","生鏽原因探討：氧氣","自然108"
"108139","53748727","2024-05-04 12:38:19","37","100","1@XX@1@XX@","5516@XX@31964@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"108139","53748755","2024-05-04 12:41:50","7","50","1@XX@0@XX@","3657@XX@3058@XX@","能解決生活中有關比率的問題。","數學108"
"23250","53751218","2024-05-04 14:39:40","13","100","1@XX@1@XX@","6112@XX@7122@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"23250","53751232","2024-05-04 14:40:02","33","100","1@XX@1@XX@","8594@XX@24862@XX@","能解決生活中有關比率的問題。","數學108"
"250399","53768104","2024-05-05 16:00:39","41","50","1@XX@0@XX@","22809@XX@17829@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"250399","53768149","2024-05-05 16:02:54","21","100","1@XX@1@XX@","13402@XX@7627@XX@","能解決生活中有關比率的問題。","數學108"
"46696","53771093","2024-05-05 19:02:14","12","0","0@XX@0@XX@","2193@XX@9812@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"46696","53771418","2024-05-05 19:18:03","5","0","0@XX@0@XX@","3089@XX@2277@XX@","能解決生活中有關比率的問題。","數學108"
"221236","53781821","2024-05-06 08:24:04","16","0","0@XX@0@XX@","11862@XX@3672@XX@","防鏽的方法","自然108"
"221236","53781976","2024-05-06 08:25:04","7","100","1@XX@1@XX@","3326@XX@3231@XX@","防鏽的方法","自然108"
"221236","53782014","2024-05-06 08:25:14","8","100","1@XX@1@XX@","2757@XX@4851@XX@","防鏽的方法","自然108"
"23250","53782802","2024-05-06 08:30:22","14","0","0@XX@0@XX@","10251@XX@3724@XX@","防鏽的方法","自然108"
"23250","53782824","2024-05-06 08:30:44","5","100","1@XX@1@XX@","2657@XX@2531@XX@","防鏽的方法","自然108"
"106735","53782932","2024-05-06 08:31:30","10","0","0@XX@0@XX@","7856@XX@2502@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"212767","53783428","2024-05-06 08:36:21","12","100","1@XX@1@XX@","5015@XX@7392@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"286321","53783445","2024-05-06 08:36:17","32","100","1@XX@1@XX@","20157@XX@11768@XX@","能解決生活中有關比率的問題。","數學108"
"286321","53783482","2024-05-06 08:37:00","27","50","1@XX@0@XX@","6695@XX@20615@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"20034","53792812","2024-05-06 11:14:43","8","50","1@XX@0@XX@","4869@XX@3376@XX@","認識柱體和錐體的透視圖。","數學108"
"20034","53792836","2024-05-06 11:15:03","15","100","1@XX@1@XX@","5273@XX@9118@XX@","認識柱體和錐體的展開圖。","數學108"
"20034","53792866","2024-05-06 11:15:28","20","0","0@XX@0@XX@","4802@XX@15533@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"46696","53792902","2024-05-06 11:16:23","13","100","1@XX@1@XX@","4980@XX@7421@XX@","平方公里、公頃、公畝和平方公尺的整數倍化聚。","數學108"
"11303","53793077","2024-05-06 11:19:39","15","100","1@XX@1@XX@","8722@XX@6136@XX@","認識柱體和錐體的透視圖。","數學108"
"11303","53793243","2024-05-06 11:23:25","30","50","0@XX@1@XX@","15064@XX@15363@XX@","認識柱體和錐體的展開圖。","數學108"
"106735","53793278","2024-05-06 11:24:06","25","0","0@XX@0@XX@","19093@XX@6512@XX@","能解決生活中有關比率的問題。","數學108"
"272527","53793614","2024-05-06 11:29:55","32","100","1@XX@1@XX@","17459@XX@14167@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"11303","53793620","2024-05-06 11:30:19","13","0","0@XX@0@XX@","10644@XX@2487@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"272527","53793659","2024-05-06 11:30:40","37","100","1@XX@1@XX@","26517@XX@11254@XX@","能解決生活中有關比率的問題。","數學108"
"20034","53793728","2024-05-06 11:32:22","7","0","0@XX@0@XX@","2749@XX@3775@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"20034","53793755","2024-05-06 11:32:41","8","50","1@XX@0@XX@","3784@XX@4828@XX@","能解決生活中有關比率的問題。","數學108"
"11303","53794183","2024-05-06 11:36:45","12","0","0@XX@0@XX@","8884@XX@2947@XX@","透過生活中的情境，認識比率的概念是「部分量占總量的多少」。","數學108"
"272527","53797753","2024-05-06 12:39:45","10","100","1@XX@1@XX@","5797@XX@4314@XX@","認識柱體和錐體的透視圖。","數學108"
"272527","53797767","2024-05-06 12:40:06","12","100","1@XX@1@XX@","6501@XX@6210@XX@","認識柱體和錐體的展開圖。","數學108"
"272527","53797798","2024-05-06 12:40:36","18","100","1@XX@1@XX@","9709@XX@8410@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"13328","53802389","2024-05-06 13:46:54","8","0","0@XX@0@XX@","5333@XX@3088@XX@","防鏽的方法","自然108"
"62947","53802401","2024-05-06 13:46:57","13","50","1@XX@0@XX@","7313@XX@5125@XX@","防鏽的方法","自然108"
"13328","53802410","2024-05-06 13:47:10","7","100","1@XX@1@XX@","3956@XX@2840@XX@","防鏽的方法","自然108"
"313897","53832407","2024-05-07 07:41:54","9","50","1@XX@0@XX@","3634@XX@5318@XX@","熟悉分母為2、4、5、8、10、100之真分數所對應的小數。","數學108"
"4381","53847505","2024-05-07 10:24:56","87","33","1@XX@0@XX@0@XX@","21743@XX@31301@XX@34587@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"23415","53847539","2024-05-07 10:24:54","138","100","1@XX@1@XX@1@XX@","29745@XX@37409@XX@70308@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"23061","53847579","2024-05-07 10:28:01","37","33","0@XX@0@XX@1@XX@","13677@XX@4937@XX@17903@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"283450","53847587","2024-05-07 10:27:49","59","33","1@XX@0@XX@0@XX@","20003@XX@19795@XX@19352@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"283450","53847613","2024-05-07 10:29:07","10","100","1@XX@1@XX@1@XX@","2767@XX@3615@XX@3676@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"247933","53847617","2024-05-07 10:28:17","67","0","0@XX@0@XX@0@XX@","13601@XX@16702@XX@32414@XX@18055@XX@17134@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"247933","53847632","2024-05-07 10:29:45","14","100","1@XX@1@XX@1@XX@","6105@XX@3688@XX@3990@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"169813","53847642","2024-05-07 10:29:39","29","100","1@XX@1@XX@1@XX@","9977@XX@12671@XX@6327@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"224032","53847648","2024-05-07 10:29:34","51","67","1@XX@1@XX@0@XX@","21069@XX@10820@XX@19678@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"169813","53847649","2024-05-07 10:30:13","13","100","1@XX@1@XX@1@XX@","4195@XX@4794@XX@4160@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"247933","53847650","2024-05-07 10:30:15","12","100","1@XX@1@XX@1@XX@","4255@XX@3182@XX@4807@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"149800","53847654","2024-05-07 10:28:54","103","100","1@XX@1@XX@1@XX@","42477@XX@11770@XX@48908@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"79642","53847657","2024-05-07 10:29:33","69","67","1@XX@1@XX@0@XX@","22075@XX@14554@XX@32765@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"169813","53847658","2024-05-07 10:30:30","12","100","1@XX@1@XX@1@XX@","2876@XX@5087@XX@4292@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"260608","53847659","2024-05-07 10:29:57","46","67","1@XX@1@XX@0@XX@","13034@XX@8716@XX@23894@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"224032","53847663","2024-05-07 10:30:36","13","100","1@XX@1@XX@1@XX@","3298@XX@5468@XX@3635@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"149800","53847670","2024-05-07 10:30:43","14","100","1@XX@1@XX@1@XX@","3333@XX@4101@XX@6474@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"79642","53847672","2024-05-07 10:30:46","15","100","1@XX@1@XX@1@XX@","2918@XX@3632@XX@7692@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"304753","53847677","2024-05-07 10:29:48","78","100","1@XX@1@XX@1@XX@","12300@XX@29829@XX@35937@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"163096","53847678","2024-05-07 10:29:48","79","100","1@XX@1@XX@1@XX@","20888@XX@21261@XX@36298@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"149800","53847683","2024-05-07 10:31:03","11","100","1@XX@1@XX@1@XX@","3361@XX@3412@XX@4698@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"6828","53847688","2024-05-07 10:30:59","23","100","1@XX@1@XX@1@XX@","6558@XX@6873@XX@9028@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"174793","53847689","2024-05-07 10:30:59","24","100","1@XX@1@XX@1@XX@","13156@XX@4138@XX@6311@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"87634","53847696","2024-05-07 10:30:32","61","100","1@XX@1@XX@1@XX@","14369@XX@27899@XX@19587@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"296062","53847698","2024-05-07 10:30:18","76","67","1@XX@0@XX@1@XX@","20541@XX@28216@XX@27610@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"6828","53847702","2024-05-07 10:31:28","11","100","1@XX@1@XX@1@XX@","3679@XX@3799@XX@3328@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"195388","53847712","2024-05-07 10:31:37","31","67","1@XX@1@XX@0@XX@","12530@XX@9883@XX@8603@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"195388","53847721","2024-05-07 10:32:31","13","67","1@XX@1@XX@0@XX@","4584@XX@3717@XX@5056@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"316786","53847726","2024-05-07 10:30:28","141","33","0@XX@1@XX@0@XX@","72062@XX@80265@XX@25205@XX@35830@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"14314","53847735","2024-05-07 10:32:04","63","67","1@XX@1@XX@0@XX@","15687@XX@24386@XX@22965@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"195388","53847736","2024-05-07 10:32:49","19","67","1@XX@1@XX@0@XX@","6179@XX@8612@XX@4457@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"30835","53847744","2024-05-07 10:32:53","27","100","1@XX@1@XX@1@XX@","7542@XX@8033@XX@11316@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"216079","53847748","2024-05-07 10:32:38","46","33","0@XX@0@XX@1@XX@","13355@XX@17354@XX@15724@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"30835","53847753","2024-05-07 10:33:23","10","100","1@XX@1@XX@1@XX@","2971@XX@3100@XX@3822@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"14314","53847756","2024-05-07 10:33:15","20","100","1@XX@1@XX@1@XX@","6809@XX@3709@XX@10262@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"216079","53847762","2024-05-07 10:33:28","13","100","1@XX@1@XX@1@XX@","3935@XX@5077@XX@4137@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"316786","53847765","2024-05-07 10:33:02","44","100","1@XX@1@XX@1@XX@","2406@XX@3378@XX@37669@XX@3867@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"30835","53847768","2024-05-07 10:33:39","10","100","1@XX@1@XX@1@XX@","2623@XX@3460@XX@3525@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"14314","53847769","2024-05-07 10:33:42","9","100","1@XX@1@XX@1@XX@","2520@XX@2642@XX@3571@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"316786","53847775","2024-05-07 10:33:49","9","100","1@XX@1@XX@1@XX@","2382@XX@3140@XX@3257@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"272512","53847785","2024-05-07 10:33:39","42","100","1@XX@1@XX@1@XX@","8987@XX@11577@XX@20757@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"225274","53847799","2024-05-07 10:33:21","84","33","0@XX@0@XX@1@XX@","53377@XX@15030@XX@15653@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"143323","53847801","2024-05-07 10:32:55","115","67","1@XX@0@XX@1@XX@","31870@XX@36830@XX@46150@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"216784","53847813","2024-05-07 10:34:40","34","33","0@XX@0@XX@1@XX@","22963@XX@5488@XX@5045@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"143323","53847817","2024-05-07 10:34:54","24","100","1@XX@1@XX@1@XX@","4884@XX@15903@XX@3186@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"143323","53847827","2024-05-07 10:35:21","11","100","1@XX@1@XX@1@XX@","2477@XX@4707@XX@3208@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"216784","53847842","2024-05-07 10:35:35","13","100","1@XX@1@XX@1@XX@","3459@XX@5165@XX@4521@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"216784","53847867","2024-05-07 10:36:09","13","100","1@XX@1@XX@1@XX@","3095@XX@5738@XX@4404@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"108886","53847876","2024-05-07 10:35:42","51","100","1@XX@1@XX@1@XX@","28113@XX@12154@XX@11017@XX@","推論理解[五]/ 段落狀態推論","國語文108"
"212767","53858719","2024-05-07 12:47:10","6","50","0@XX@1@XX@","2880@XX@3593@XX@","能解決生活中有關比率的問題。","數學108"
"212767","53858910","2024-05-07 12:49:41","4","0","0@XX@0@XX@","2506@XX@2113@XX@","生鏽原因探討：氧氣","自然108"
"212767","53860046","2024-05-07 13:01:59","8","0","0@XX@0@XX@","2282@XX@5607@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"42415","53860965","2024-05-07 13:15:07","9","0","0@XX@0@XX@","3695@XX@5011@XX@","平方公里、公頃、公畝和平方公尺的整數倍化聚。","數學108"
"42415","53861002","2024-05-07 13:15:37","15","100","1@XX@1@XX@","11013@XX@3775@XX@","平方公里、公頃、公畝和平方公尺的整數倍化聚。","數學108"
"314389","53861049","2024-04-30 13:06:49","605388","0","0@XX@0@XX@","63976@XX@","能夠利用有序資料來製作一般的折線圖。","數學"
"82762","53861269","2024-05-07 13:19:13","20","50","0@XX@1@XX@","9690@XX@10753@XX@","動物利用身體外形、顏色與花紋保護自己","自然108"
"82762","53861307","2024-05-07 13:19:44","17","50","0@XX@1@XX@","5054@XX@11133@XX@","動物的防禦構造","自然108"
"82762","53861398","2024-05-07 13:20:08","55","100","1@XX@1@XX@","33345@XX@21435@XX@","動物的代代相傳","自然108"
"82762","53861431","2024-05-07 13:21:09","18","0","0@XX@0@XX@","7093@XX@10685@XX@"," 動物的體溫調節","自然108"
"311086","53913366","2024-05-08 13:48:42","80","50","0@XX@1@XX@","67070@XX@13601@XX@","日常生活-What are you doing? I am _______. (brushing, washing, making, reading, eating)","英語108"
"311086","53913381","2024-05-08 13:50:17","11","100","1@XX@1@XX@","5731@XX@5679@XX@","日常生活-What are you doing? I am _______. (brushing, washing, making, reading, eating)","英語108"
"311152","53913470","2024-05-08 13:52:11","23","100","1@XX@1@XX@","10791@XX@12891@XX@","能力-Can you _______? Yes, I/ we can. No, I/ we can’t.","英語108"
