"user_sn","sn","game_grade","game_semester","unit_id","answer_problem_num","is_correct","game_time","last_modified","unit_name"
"128932","70999","6","1","8","161082002_039","0","31","1704885622512","柱體與椎體"
"128932","71000","6","1","8","161082002_039","0","9","1704885622474","柱體與椎體"
"128932","71001","6","1","8","161082006_026","1","161","1704885621808","柱體與椎體"
"128932","71002","6","1","8","161082004_005","0","207","1704885620972","柱體與椎體"
"128932","71003","6","1","8","161082005_025","1","286","1704885620006","柱體與椎體"
"128932","71004","6","1","8","161082004_032","0","54","1704885618798","柱體與椎體"
"128932","71005","6","1","8","161082003_004","1","40","1704885618116","柱體與椎體"
"128932","71006","6","1","8","161081002_033","0","50","1704885617456","柱體與椎體"
"128932","71007","6","1","8","161081002_017","0","215","1704885616756","柱體與椎體"
"128932","71008","6","1","8","161081004_021","0","67","1704885615961","柱體與椎體"
"128932","71009","6","1","8","161082006_031","0","109","1704885615337","柱體與椎體"
"128932","71010","6","1","8","161082004_034","0","93","1704885614576","柱體與椎體"
"128932","71011","6","1","8","161082004_034","0","206","1704885613864","柱體與椎體"
"128932","71012","6","1","8","161081001_011","0","365","1704885613315","柱體與椎體"
"128932","71013","6","1","8","161081002_032","1","871","1704885612549","柱體與椎體"
"128932","71014","6","1","8","161082002_040","1","125","1704885611140","柱體與椎體"
"128932","71015","6","1","8","161082004_004","0","191","1704885610596","柱體與椎體"
"128932","71016","6","1","8","161082007_030","0","247","1704885610036","柱體與椎體"
"128932","71017","6","1","8","161081003_013","0","71","1704885609243","柱體與椎體"
"128932","71018","6","1","8","161082005_039","0","190","1704885608719","柱體與椎體"
"128932","71019","6","1","8","161081003_006","0","254","1704885608084","柱體與椎體"
"128932","71020","6","1","8","161082008_005","0","369","1704885607458","柱體與椎體"
"128932","71021","6","1","8","161081001_038","1","255","1704885606676","柱體與椎體"
"128932","71022","6","1","8","161082007_031","0","267","1704885606056","柱體與椎體"
"128932","71023","6","1","8","161081003_032","0","1021","1704885605364","柱體與椎體"
"128932","71024","6","1","8","161082008_006","1","159","1704885603913","柱體與椎體"
"128932","71025","6","1","8","161082007_038","1","1558","1704885603259","柱體與椎體"
"128932","71026","6","1","8","161082008_023","0","265","1704885601306","柱體與椎體"
"128932","71027","6","1","8","161082003_030","0","234","1704885600658","柱體與椎體"
"128932","71028","6","1","8","161082004_010","1","271","1704885600035","柱體與椎體"
"128932","71029","6","1","8","161082004_017","0","233","1704885599344","柱體與椎體"
"128932","71030","6","1","8","161082001_027","0","229","1704885598646","柱體與椎體"
"128932","71031","6","1","8","161082006_019","0","492","1704885597773","柱體與椎體"
"128932","71032","6","1","8","161082002_020","0","290","1704885595979","柱體與椎體"
"128932","71033","6","1","8","161081004_016","0","281","1704885595317","柱體與椎體"
"128932","71034","6","1","8","161082002_028","0","206","1704885594560","柱體與椎體"
"128932","71035","6","1","8","161082009_009","0","629","1704885593721","柱體與椎體"
"128932","71036","6","1","8","161082009_026","0","748","1704885592451","柱體與椎體"
"128932","71037","6","1","8","161081003_013","1","566","1704885591173","柱體與椎體"
"128932","71038","6","1","8","161082005_009","1","281","1704885590189","柱體與椎體"
"128932","71039","6","1","8","161081001_008","0","369","1704885589450","柱體與椎體"
"128932","71040","6","1","8","161082002_037","0","545","1704885588650","柱體與椎體"
"128932","71041","6","1","8","161081003_025","0","712","1704885587534","柱體與椎體"
"128932","71042","6","1","8","161081001_012","1","478","1704885586238","柱體與椎體"
"128932","71043","6","1","8","161081003_030","0","439","1704885585031","柱體與椎體"
"128932","71044","6","1","8","161082009_010","1","660","1704885583850","柱體與椎體"
"128932","71045","6","1","8","161082007_007","0","912","1704885582450","柱體與椎體"
"128932","71046","6","1","8","161082008_021","0","674","1704885580567","柱體與椎體"
"128932","71047","6","1","8","161081003_008","0","242","1704885579331","柱體與椎體"
"128932","71048","6","1","8","161082004_033","0","283","1704885578508","柱體與椎體"
"128932","71049","6","1","8","161082004_016","0","529","1704885577662","柱體與椎體"
"128932","71050","6","1","8","161082001_014","1","573","1704885576537","柱體與椎體"
"128932","71051","6","1","8","161082006_013","1","576","1704885575358","柱體與椎體"
"128932","71052","6","1","8","161081003_020","0","606","1704885574149","柱體與椎體"
"128932","71053","6","1","8","161081003_010","1","271","1704885572844","柱體與椎體"
"128932","71054","6","1","8","161082006_025","0","351","1704885571911","柱體與椎體"
"128932","71055","6","1","8","161081002_040","0","288","1704885570971","柱體與椎體"
"128932","71056","6","1","8","161082009_029","0","328","1704885570122","柱體與椎體"
"128932","71057","6","1","8","161082009_036","1","395","1704885569267","柱體與椎體"
"128932","71058","6","1","8","161082009_035","0","1055","1704885568232","柱體與椎體"
"128932","71059","6","1","8","161081001_031","0","592","1704885566535","柱體與椎體"
"128932","71060","6","1","8","161081003_018","0","737","1704885565245","柱體與椎體"
"128932","71061","6","1","8","161081003_015","0","3647","1704885563544","柱體與椎體"
"128932","71062","6","1","8","161082006_032","1","5170","1704885558544","柱體與椎體"
"128932","71063","6","1","8","161082005_002","0","1592","1704885552606","柱體與椎體"
"128932","71064","6","1","8","161082009_013","0","234","1704885550188","柱體與椎體"
"128932","71065","6","1","8","161082006_013","1","186","1704885549145","柱體與椎體"
"128932","71066","6","1","8","161082006_001","0","101","1704885548155","柱體與椎體"
"128932","71067","6","1","8","161082006_001","0","69","1704885548122","柱體與椎體"
"128932","71068","6","1","8","161081004_035","1","88","1704885547170","柱體與椎體"
"128932","71069","6","1","8","161081004_035","1","64","1704885547149","柱體與椎體"
"128932","71070","6","1","8","161081003_004","0","225","1704885546227","柱體與椎體"
"128932","71071","6","1","8","161082001_027","0","104","1704885545036","柱體與椎體"
"128932","71072","6","1","8","161082005_002","0","243","1704885544152","柱體與椎體"
"128932","71073","6","1","8","161082003_001","0","81","1704885543149","柱體與椎體"
"128932","71074","6","1","8","161081001_029","0","81","1704885542180","柱體與椎體"
"128932","71075","6","1","8","161082006_036","1","63","1704885541331","柱體與椎體"
"128932","71076","6","1","8","161082008_019","0","57","1704885540420","柱體與椎體"
"128932","71077","6","1","8","161082006_036","1","59","1704885539561","柱體與椎體"
"128932","71078","6","1","8","161082005_020","0","129","1704885538463","柱體與椎體"
"128932","71079","6","1","8","161082003_027","1","1086","1704885537428","柱體與椎體"
"128932","71080","6","1","8","161082005_024","0","50","1704885534187","柱體與椎體"
"128932","71081","6","1","8","161082004_025","0","120","1704885533332","柱體與椎體"
"128932","71082","6","1","8","161082008_035","0","81","1704885532435","柱體與椎體"
"128932","71083","6","1","8","161082007_020","0","130","1704885531516","柱體與椎體"
"128932","71084","6","1","8","161082007_001","0","196","1704885530517","柱體與椎體"
"128932","71085","6","1","8","161081002_002","0","238","1704885529510","柱體與椎體"
"128932","71086","6","1","8","161081002_019","0","92","1704885528579","柱體與椎體"
"128932","71087","6","1","8","161081004_014","0","1170","1704885527757","柱體與椎體"
"128932","71088","6","1","8","161082003_004","1","178","1704885524076","柱體與椎體"
"128932","71089","6","1","8","161082003_019","0","578","1704885523255","柱體與椎體"
"128932","71090","6","1","8","161081001_039","0","192","1704885521813","柱體與椎體"
"128932","71091","6","1","8","161081002_032","1","182","1704885520859","柱體與椎體"
"128932","71092","6","1","8","161082006_002","1","236","1704885519946","柱體與椎體"
"128932","71093","6","1","8","161082009_022","0","297","1704885519041","柱體與椎體"
"128932","71094","6","1","8","161081001_029","0","274","1704885518114","柱體與椎體"
"128932","71095","6","1","8","161082008_029","1","33","1704885517055","柱體與椎體"
"128932","71096","6","1","8","161082003_002","0","187","1704885516237","柱體與椎體"
"128932","71097","6","1","8","161082003_002","0","171","1704885516215","柱體與椎體"
"128932","71098","6","1","8","161081003_009","0","106","1704885515225","柱體與椎體"
"128932","71099","6","1","8","161082007_027","1","260","1704885514362","柱體與椎體"
"128932","71100","6","1","8","161081002_040","1","80","1704885513372","柱體與椎體"
"128932","71101","6","1","8","161081001_001","1","64","1704885512489","柱體與椎體"
"128932","71102","6","1","8","161082004_035","0","51","1704885511584","柱體與椎體"
"128932","71103","6","1","8","161082006_003","0","113","1704885510661","柱體與椎體"
"128932","71104","6","1","8","161082006_003","0","97","1704885510649","柱體與椎體"
"128932","71105","6","1","8","161081002_028","0","29","1704885509562","柱體與椎體"
"128932","71106","6","1","8","161081004_018","0","95","1704885508769","柱體與椎體"
"128932","71107","6","1","8","161082009_001","0","200","1704885507846","柱體與椎體"
"128932","71108","6","1","8","161082001_004","0","217","1704885506866","柱體與椎體"
"128932","71109","6","1","8","161082007_023","0","129","1704885505879","柱體與椎體"
"128932","71110","6","1","8","161082007_023","0","113","1704885505862","柱體與椎體"
"128932","71111","6","1","8","161082007_023","0","88","1704885505838","柱體與椎體"
"128932","71112","6","1","8","161081004_020","0","153","1704885504853","柱體與椎體"
"128932","71113","6","1","8","161082007_013","1","91","1704885503861","柱體與椎體"
"128932","71114","6","1","8","161081003_011","0","145","1704885502864","柱體與椎體"
"128932","71115","6","1","8","161082007_013","1","203","1704885501976","柱體與椎體"
"128932","71116","6","1","8","161082003_024","0","88","1704885501007","柱體與椎體"
"128932","71117","6","1","8","161082006_040","1","254","1704885500139","柱體與椎體"
"128932","71118","6","1","8","161081004_023","0","66","1704885499095","柱體與椎體"
"128932","71119","6","1","8","161082003_031","0","32","1704885498314","柱體與椎體"
"128932","71120","6","1","8","161081002_016","0","97","1704885497614","柱體與椎體"
"128932","71121","6","1","8","161082006_038","1","49","1704885496707","柱體與椎體"
"128932","71122","6","1","8","161082003_030","0","52","1704885495990","柱體與椎體"
"128932","71123","6","1","8","161081003_032","0","1271","1704885495198","柱體與椎體"
"128932","71124","6","1","8","161081004_013","0","161","1704885493182","柱體與椎體"
"128932","71125","6","1","8","161081003_025","0","177","1704885492064","柱體與椎體"
"128932","71126","6","1","8","161081002_029","1","138","1704885490988","柱體與椎體"
"128932","71127","6","1","8","161081002_029","1","122","1704885490969","柱體與椎體"
"128932","71128","6","1","8","161082002_029","1","816","1704885490059","柱體與椎體"
"128932","71129","6","1","8","161082002_029","1","792","1704885490037","柱體與椎體"
"128932","71130","6","1","8","161081001_032","0","970","1704885488404","柱體與椎體"
"128932","71131","6","1","8","161082002_002","0","1574","1704885486696","柱體與椎體"
"128932","71132","6","1","8","161082001_029","0","5214","1704885484229","柱體與椎體"
"128932","71133","6","1","8","161081001_008","1","4470","1704885477770","柱體與椎體"
"128932","71134","6","1","8","161082006_023","0","1279","1704885472516","柱體與椎體"
"128932","71135","6","1","8","161082003_035","1","12202","1704885469962","柱體與椎體"
"128932","71136","6","1","8","161082003_035","1","12155","1704885469918","柱體與椎體"
"128932","71137","6","1","8","161081001_003","1","7541","1704885456828","柱體與椎體"
"128932","71138","6","1","8","161082009_003","1","11427","1704885448267","柱體與椎體"
"128932","71139","6","1","8","161082004_006","1","841","1704885435837","柱體與椎體"
"128932","71140","6","1","8","161082004_007","0","7176","1704885434258","柱體與椎體"
"128932","71141","6","1","8","161082008_038","0","16127","1704885425461","柱體與椎體"
"128932","71142","6","1","8","161082008_038","0","16078","1704885425413","柱體與椎體"
"128932","71143","3","1","2","131022033_012","0","308","1704884849348","10000以內的數"
"128932","71144","3","1","2","131022049_015","0","574","1704884848675","10000以內的數"
"128932","71145","3","1","2","131022049_015","0","542","1704884848639","10000以內的數"
"128932","71146","3","1","2","131022046_013","1","349","1704884847636","10000以內的數"
"128932","71147","3","1","2","131022046_013","1","325","1704884847609","10000以內的數"
"128932","71148","3","1","2","131022048_032","0","388","1704884846746","10000以內的數"
"128932","71149","3","1","2","131022048_032","0","347","1704884846704","10000以內的數"
"128932","71150","3","1","2","131021014_011","0","1483","1704884845754","10000以內的數"
"128932","71151","3","1","2","131021014_011","0","1459","1704884845732","10000以內的數"
"128932","71152","3","1","2","131022034_010","1","1711","1704884841244","10000以內的數"
"128932","71153","3","1","2","131022014_010","0","1206","1704884838521","10000以內的數"
"128932","71154","3","1","2","131022008_018","1","37","1704884836451","10000以內的數"
"128932","71155","3","1","2","131022036_007","0","79","1704884835689","10000以內的數"
"128932","71156","3","1","2","131022038_016","0","94","1704884835024","10000以內的數"
"128932","71157","3","1","2","131022038_016","0","79","1704884835007","10000以內的數"
"128932","71158","3","1","2","131022005_029","1","47","1704884834261","10000以內的數"
"128932","71159","3","1","2","131022005_029","1","31","1704884834252","10000以內的數"
"128932","71160","3","1","2","131022029_029","0","149","1704884833653","10000以內的數"
"128932","71161","3","1","2","131022048_011","0","307","1704884832816","10000以內的數"
"128932","71162","3","1","2","131022041_002","0","54","1704884831882","10000以內的數"
"128932","71163","3","1","2","131021018_032","0","166","1704884831199","10000以內的數"
"128932","71164","3","1","2","131022010_039","1","150","1704884830280","10000以內的數"
"128932","71165","3","1","2","131022010_039","1","110","1704884830239","10000以內的數"
"128932","71166","3","1","2","131021009_020","0","209","1704884829425","10000以內的數"
"128932","71167","3","1","2","131021009_020","0","185","1704884829405","10000以內的數"
"128932","71168","3","1","2","131022015_035","0","224","1704884828499","10000以內的數"
"128932","71169","3","1","2","131021003_038","0","63","1704884827637","10000以內的數"
"128932","71170","3","1","2","131022028_029","0","222","1704884826970","10000以內的數"
"128932","71171","3","1","2","131021027_040","0","200","1704884825919","10000以內的數"
"128932","71172","3","1","2","131022039_018","0","142","1704884825040","10000以內的數"
"128932","71173","3","1","2","131023002_035","0","106","1704884824107","10000以內的數"
"128932","71174","3","1","2","131021021_033","1","66","1704884823228","10000以內的數"
"128932","71175","3","1","2","131021001_039","0","47","1704884822423","10000以內的數"
"128932","71176","3","1","2","131021027_014","0","95","1704884821674","10000以內的數"
"128932","71177","3","1","2","131021027_014","0","79","1704884821657","10000以內的數"
"128932","71178","3","1","2","131022031_017","0","31","1704884820718","10000以內的數"
"128932","71179","3","1","2","131021009_009","0","48","1704884819893","10000以內的數"
"128932","71180","3","1","2","131021009_037","1","167","1704884819017","10000以內的數"
"128932","71181","3","1","2","131022028_013","0","1826","1704884818060","10000以內的數"
"128932","71182","3","1","2","131021011_004","0","30","1704884815575","10000以內的數"
"128932","71183","3","1","2","131021026_005","0","167","1704884814787","10000以內的數"
"128932","71184","3","1","2","131022007_027","0","52","1704884813998","10000以內的數"
"128932","71185","3","1","2","131022041_016","0","53","1704884813361","10000以內的數"
"128932","71186","3","1","2","131022007_035","0","392","1704884812602","10000以內的數"
"128932","71187","3","1","2","131022029_028","1","160","1704884811532","10000以內的數"
"128932","71188","3","1","2","131022029_028","1","144","1704884811516","10000以內的數"
"128932","71189","3","1","2","131021006_007","0","54","1704884810642","10000以內的數"
"128932","71190","3","1","2","131021005_012","1","9000","1704884809770","10000以內的數"
"128932","71191","3","1","2","131021005_012","1","8983","1704884809761","10000以內的數"
"128932","71192","3","1","2","131022029_031","0","55","1704884800047","10000以內的數"
"128932","71193","3","1","2","131021022_037","0","38","1704884799341","10000以內的數"
"128932","71194","3","1","2","131021022_037","0","30","1704884799329","10000以內的數"
"128932","71195","3","1","2","131021019_008","0","575","1704884798628","10000以內的數"
"128932","71196","3","1","2","131021018_039","0","222","1704884797559","10000以內的數"
"128932","71197","3","1","2","131022014_035","0","416","1704884796894","10000以內的數"
"128932","71198","3","1","2","131021019_033","0","185","1704884795462","10000以內的數"
"128932","71199","3","1","2","131022026_012","1","140","1704884794754","10000以內的數"
"128932","71200","3","1","2","131021020_004","0","199","1704884794164","10000以內的數"
"128932","71201","3","1","2","131022032_002","0","325","1704884793503","10000以內的數"
"128932","71202","3","1","2","131021022_016","1","720","1704884792767","10000以內的數"
"128932","71203","3","1","2","131022026_007","0","761","1704884791427","10000以內的數"
"128932","71204","3","1","2","131021019_005","0","560","1704884789998","10000以內的數"
"128932","71205","3","1","2","131022035_017","0","825","1704884788795","10000以內的數"
"128932","71206","3","1","2","131022001_027","1","664","1704884787319","10000以內的數"
"128932","71207","3","1","2","131021002_002","0","497","1704884785998","10000以內的數"
"128932","71208","3","1","2","131021002_002","0","481","1704884785978","10000以內的數"
"128932","71209","3","1","2","131021010_036","0","1945","1704884784715","10000以內的數"
"128932","71210","3","1","2","131021023_029","1","12453","1704884781653","10000以內的數"
"128932","71211","3","1","2","131021023_029","1","12429","1704884781622","10000以內的數"
"128932","71212","3","1","10","131102003_040","0","874","1704884762191","分數：認識分數"
"128932","71213","3","1","10","131101012_027","0","1404","1704884760838","分數：認識分數"
"128932","71214","3","1","10","131102017_025","0","408","1704884758947","分數：認識分數"
"128932","71215","3","1","10","131102017_025","0","377","1704884758917","分數：認識分數"
"128932","71216","3","1","10","131102011_033","0","481","1704884758029","分數：認識分數"
"128932","71217","3","1","10","131102002_020","1","493","1704884757083","分數：認識分數"
"128932","71218","3","1","10","131102008_024","0","959","1704884756004","分數：認識分數"
"128932","71219","3","1","10","131102008_024","0","928","1704884755970","分數：認識分數"
"128932","71220","3","1","10","131102008_015","0","1232","1704884754441","分數：認識分數"
"128932","71221","3","1","10","131102007_023","0","720","1704884752660","分數：認識分數"
"128932","71222","3","1","10","131101008_024","0","490","1704884751155","分數：認識分數"
"128932","71223","3","1","10","131102012_008","0","400","1704884750039","分數：認識分數"
"128932","71224","3","1","10","131102012_008","0","384","1704884750016","分數：認識分數"
"128932","71225","3","1","10","131102013_027","0","382","1704884749152","分數：認識分數"
"128932","71226","3","1","10","131101015_012","1","601","1704884748243","分數：認識分數"
"128932","71227","3","1","10","131102005_038","0","403","1704884747052","分數：認識分數"
"128932","71228","3","1","10","131101009_017","1","937","1704884745927","分數：認識分數"
"128932","71229","3","1","10","131101010_020","1","594","1704884744459","分數：認識分數"
"128932","71230","3","1","10","131102005_031","1","1922","1704884743328","分數：認識分數"
"128932","71231","3","1","10","131102009_021","0","503","1704884740901","分數：認識分數"
"128932","71232","3","1","10","131102001_013","0","488","1704884739879","分數：認識分數"
"128932","71233","3","1","10","131102001_013","0","456","1704884739853","分數：認識分數"
"128932","71234","3","1","10","131101004_009","0","392","1704884738876","分數：認識分數"
"128932","71235","3","1","10","131101004_009","0","376","1704884738861","分數：認識分數"
"128932","71236","3","1","10","131101004_009","0","360","1704884738845","分數：認識分數"
"128932","71237","3","1","10","131101011_029","0","314","1704884737640","分數：認識分數"
"128932","71238","3","1","10","131102015_016","0","380","1704884736094","分數：認識分數"
"128932","71239","3","1","10","131101001_018","0","403","1704884734314","分數：認識分數"
"128932","71240","3","1","10","131101006_020","1","417","1704884733609","分數：認識分數"
"128932","71241","3","1","10","131102012_034","1","309","1704884732827","分數：認識分數"
"128932","71242","3","1","10","131102014_039","0","367","1704884732162","分數：認識分數"
"128932","71243","3","1","10","131102014_039","0","351","1704884732131","分數：認識分數"
"128932","71244","3","1","10","131101015_036","0","316","1704884731381","分數：認識分數"
"128932","71245","3","1","10","131102010_010","0","290","1704884730531","分數：認識分數"
"128932","71246","3","1","10","131102015_036","0","258","1704884729743","分數：認識分數"
"128932","71247","3","1","10","131101004_026","1","413","1704884728859","分數：認識分數"
"128932","71248","3","1","10","131102007_009","0","398","1704884728029","分數：認識分數"
"128932","71249","3","1","10","131102007_009","0","367","1704884727988","分數：認識分數"
"128932","71250","3","1","10","131101002_014","0","171","1704884727159","分數：認識分數"
"128932","71251","3","1","10","131102006_023","0","290","1704884726394","分數：認識分數"
"128932","71252","3","1","10","131102009_034","0","369","1704884725571","分數：認識分數"
"128932","71253","3","1","10","131101017_033","0","1312","1704884724693","分數：認識分數"
"128932","71254","3","1","10","131101016_039","0","389","1704884722853","分數：認識分數"
"128932","71255","3","1","10","131101010_014","1","468","1704884721367","分數：認識分數"
"128932","71256","3","1","10","131101003_027","0","409","1704884720432","分數：認識分數"
"128932","71257","3","1","10","131102012_015","0","552","1704884719563","分數：認識分數"
"128932","71258","3","1","10","131102004_039","0","896","1704884718438","分數：認識分數"
"128932","71259","3","1","10","131102002_019","0","249","1704884717108","分數：認識分數"
"128932","71260","3","1","10","131102012_012","1","267","1704884715764","分數：認識分數"
"128932","71261","3","1","10","131101006_012","0","335","1704884715029","分數：認識分數"
"128932","71262","3","1","10","131102013_015","0","325","1704884714362","分數：認識分數"
"128932","71263","3","1","10","131102003_029","0","224","1704884713668","分數：認識分數"
"128932","71264","3","1","10","131102004_029","1","335","1704884712979","分數：認識分數"
"128932","71265","3","1","10","131102006_037","0","409","1704884712239","分數：認識分數"
"128932","71266","3","1","10","131101014_030","0","499","1704884711399","分數：認識分數"
"128932","71267","3","1","10","131102013_003","0","717","1704884710464","分數：認識分數"
"128932","71268","3","1","10","131102013_003","0","701","1704884710422","分數：認識分數"
"128932","71269","3","1","10","131101015_014","0","436","1704884709068","分數：認識分數"
"128932","71270","3","1","10","131102009_039","1","593","1704884708022","分數：認識分數"
"128932","71271","3","1","10","131101009_034","0","675","1704884706747","分數：認識分數"
"128932","71272","3","1","10","131102012_013","1","1409","1704884705080","分數：認識分數"
"128932","71273","3","1","10","131102007_003","0","1077","1704884702392","分數：認識分數"
"128932","71274","3","1","10","131101012_023","0","614","1704884699653","分數：認識分數"
"128932","71275","3","1","10","131101012_023","0","599","1704884699637","分數：認識分數"
"128932","71276","3","1","10","131102005_025","0","732","1704884698475","分數：認識分數"
"128932","71277","3","1","10","131101003_016","0","786","1704884697006","分數：認識分數"
"128932","71278","3","1","10","131102012_007","1","522","1704884695338","分數：認識分數"
"128932","71279","3","1","10","131102012_007","1","482","1704884695288","分數：認識分數"
"128932","71280","3","1","10","131102012_004","0","698","1704884694161","分數：認識分數"
"128932","71281","3","1","10","131101010_026","1","49","1704884692628","分數：認識分數"
"128932","71282","3","1","10","131101008_031","1","153","1704884691731","分數：認識分數"
"128932","71283","3","1","10","131102002_035","0","1011","1704884690581","分數：認識分數"
"128932","71284","3","1","10","131102002_035","0","995","1704884690564","分數：認識分數"
"128932","71285","3","1","10","131101012_002","0","671","1704884688960","分數：認識分數"
"128932","71286","3","1","10","131102015_006","0","474","1704884687669","分數：認識分數"
"128932","71287","3","1","10","131102009_001","0","438","1704884686553","分數：認識分數"
"128932","71288","3","1","10","131102009_001","0","422","1704884686535","分數：認識分數"
"128932","71289","3","1","10","131101007_006","1","488","1704884685608","分數：認識分數"
"128932","71290","3","1","10","131101007_006","1","449","1704884685573","分數：認識分數"
"128932","71291","3","1","10","131101004_034","0","626","1704884684527","分數：認識分數"
"128932","71292","3","1","10","131101004_034","0","610","1704884684516","分數：認識分數"
"128932","71293","3","1","10","131102015_040","1","498","1704884683174","分數：認識分數"
"128932","71294","3","1","10","131101013_025","0","781","1704884681971","分數：認識分數"
"128932","71295","3","1","10","131101007_035","1","841","1704884680118","分數：認識分數"
"128932","71296","3","1","10","131101012_030","1","634","1704884678559","分數：認識分數"
"128932","71297","3","1","10","131101011_002","1","964","1704884677316","分數：認識分數"
"128932","71298","3","1","10","131101003_017","0","609","1704884675896","分數：認識分數"
"128932","71299","3","1","10","131102018_013","1","508","1704884674759","分數：認識分數"
"128932","71300","3","1","10","131102018_013","1","444","1704884674705","分數：認識分數"
"128932","71301","3","1","10","131101009_003","1","514","1704884673725","分數：認識分數"
"128932","71302","3","1","10","131102002_015","1","740","1704884672414","分數：認識分數"
"128932","71303","3","1","10","131102002_015","1","691","1704884672363","分數：認識分數"
"128932","71304","3","1","10","131101012_036","0","524","1704884671085","分數：認識分數"
"128932","71305","3","1","10","131101018_034","0","610","1704884669867","分數：認識分數"
"128932","71306","3","1","10","131101003_021","1","943","1704884668619","分數：認識分數"
"128932","71307","3","1","10","131102016_014","1","1430","1704884666777","分數：認識分數"
"128932","71308","3","1","10","131101003_023","0","582","1704884664544","分數：認識分數"
"128932","71309","3","1","10","131101009_036","0","1820","1704884663252","分數：認識分數"
"128932","71310","3","1","10","131101009_036","0","1796","1704884663232","分數：認識分數"
"128932","71311","3","1","10","131101008_027","0","83","1704884660629","分數：認識分數"
"128932","71312","3","1","10","131101004_039","0","93","1704884659854","分數：認識分數"
"128932","71313","3","1","10","131101004_039","0","77","1704884659838","分數：認識分數"
"128932","71314","3","1","10","131101018_015","0","22","1704884659024","分數：認識分數"
"128932","71315","3","1","10","131102009_036","0","239","1704884658348","分數：認識分數"
"128932","71316","3","1","10","131102009_036","0","215","1704884658335","分數：認識分數"
"128932","71317","3","1","10","131101018_027","0","235","1704884657567","分數：認識分數"
"128932","71318","3","1","10","131101002_021","0","275","1704884656743","分數：認識分數"
"128932","71319","3","1","10","131102006_022","0","196","1704884655889","分數：認識分數"
"128932","71320","3","1","10","131102006_025","0","162","1704884654816","分數：認識分數"
"128932","71321","3","1","10","131102014_006","0","55","1704884653915","分數：認識分數"
"128932","71322","3","1","10","131102003_003","0","195","1704884653049","分數：認識分數"
"128932","71323","3","1","10","131101019_024","1","148","1704884652063","分數：認識分數"
"128932","71324","3","1","10","131101019_024","1","107","1704884652025","分數：認識分數"
"128932","71325","3","1","10","131101011_034","0","137","1704884651301","分數：認識分數"
"128932","71326","3","1","10","131102016_035","0","154","1704884650413","分數：認識分數"
"128932","71327","3","1","10","131102016_035","0","130","1704884650389","分數：認識分數"
"128932","71328","3","1","10","131101006_004","0","32","1704884650191","分數：認識分數"
"128932","71329","3","1","10","131101013_025","0","128","1704884649516","分數：認識分數"
"128932","71330","3","1","10","131101013_025","0","105","1704884649486","分數：認識分數"
"128932","71331","3","1","10","131101012_022","0","195","1704884648626","分數：認識分數"
"128932","71332","3","1","10","131102016_004","0","188","1704884647903","分數：認識分數"
"128932","71333","3","1","10","131102016_004","0","172","1704884647885","分數：認識分數"
"128932","71334","3","1","10","131102014_011","1","195","1704884647190","分數：認識分數"
"128932","71335","3","1","10","131102014_011","1","186","1704884647189","分數：認識分數"
"128932","71336","3","1","10","131102015_014","0","148","1704884646474","分數：認識分數"
"128932","71337","3","1","10","131101004_034","0","179","1704884645588","分數：認識分數"
"128932","71338","3","1","10","131101004_034","0","160","1704884645565","分數：認識分數"
"128932","71339","3","1","10","131101017_034","0","99","1704884644681","分數：認識分數"
"128932","71340","3","1","10","131101017_034","0","83","1704884644667","分數：認識分數"
"128932","71341","3","1","10","131102010_003","0","141","1704884644033","分數：認識分數"
"128932","71342","3","1","10","131102010_003","0","125","1704884644022","分數：認識分數"
"128932","71343","3","1","10","131102001_036","0","132","1704884643160","分數：認識分數"
"128932","71344","3","1","10","131102001_036","0","116","1704884643143","分數：認識分數"
"128932","71345","3","1","10","131101004_008","0","152","1704884642293","分數：認識分數"
"128932","71346","3","1","10","131101004_008","0","136","1704884642287","分數：認識分數"
"128932","71347","3","1","10","131101019_012","1","133","1704884641393","分數：認識分數"
"128932","71348","3","1","10","131101015_024","1","194","1704884640468","分數：認識分數"
"128932","71349","3","1","10","131102010_001","1","172","1704884639757","分數：認識分數"
"128932","71350","3","1","10","131102010_001","1","156","1704884639743","分數：認識分數"
"128932","71351","3","1","10","131102004_023","1","257","1704884638754","分數：認識分數"
"128932","71352","3","1","10","131102004_023","1","249","1704884638754","分數：認識分數"
"128932","71353","3","1","10","131101009_034","0","220","1704884637906","分數：認識分數"
"128932","71354","3","1","10","131101009_034","0","204","1704884637893","分數：認識分數"
"128932","71355","3","1","10","131102006_019","1","189","1704884637083","分數：認識分數"
"128932","71356","3","1","10","131102006_019","1","165","1704884637061","分數：認識分數"
"128932","71357","3","1","10","131102006_019","1","141","1704884637028","分數：認識分數"
"128932","71358","3","1","10","131102018_001","0","195","1704884636272","分數：認識分數"
"128932","71359","3","1","10","131101010_004","0","117","1704884635542","分數：認識分數"
"128932","71360","3","1","10","131102010_017","0","62","1704884634893","分數：認識分數"
"128932","71361","3","1","10","131102012_023","1","79","1704884634225","分數：認識分數"
"128932","71362","3","1","10","131101018_038","1","58","1704884633524","分數：認識分數"
"128932","71363","3","1","10","131102001_035","1","164","1704884632868","分數：認識分數"
"128932","71364","3","1","10","131102001_035","1","148","1704884632861","分數：認識分數"
"128932","71365","3","1","10","131102012_016","1","36","1704884632005","分數：認識分數"
