"user_sn","review_sn","indicator_name","subject_name","video_name","video_len","start_timestamp","start_time","end_timestamp","end_time","finish_rate"
"200920","122491365","認識公頃，知道1公頃=10000平方公尺。","數學","video:5-n-17-S02","276.248","0.00","2024-05-21 12:02:17","29.99","2024-05-21 12:08:23","11"
"200920","122491727","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","0.00","2024-05-21 12:08:37","276.67","2024-05-21 12:30:26","51"
"203770","122495150","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","393.67","2024-05-21 12:40:17","400.76","2024-05-21 12:40:34","100"
"38614","122495245","認識公畝，知道1公畝=100平方公尺。","數學","video:5-n-17-S01","322.27","87.05","2024-05-21 12:40:40","322.24","2024-05-21 12:50:38","100"
"112627","122495265","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","312.66","2024-05-21 12:40:45","361.72","2024-05-21 12:43:20","100"
"203770","122495308","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:40:56","361.72","2024-05-21 12:56:56","100"
"223594","122495360","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:41:10","400.76","2024-05-21 12:51:41","100"
"255091","122495402","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:41:21","400.76","2024-05-21 12:52:10","100"
"269746","122495465","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:41:33","400.76","2024-05-21 12:50:16","100"
"314389","122495529","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","315.26","2024-05-21 12:41:45","400.80","2024-05-21 12:43:17","100"
"200920","122495623","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","92.17","2024-05-21 12:42:00","540.04","2024-05-21 12:53:46","100"
"106042","122495823","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","308.52","2024-05-21 12:42:26","400.76","2024-05-21 12:44:08","100"
"288079","122495861","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:42:32","400.76","2024-05-21 12:52:56","100"
"15995","122495935","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","210.11","2024-05-21 12:42:44","400.76","2024-05-21 12:46:33","100"
"201286","122495957","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","300.03","2024-05-21 12:42:48","441.87","2024-05-21 12:46:26","86"
"122416","122496163","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 12:43:15","79.72","2024-05-21 12:52:16","16"
"246112","122496366","認識公頃，知道1公頃=10000平方公尺。","數學","video:5-n-17-S02","276.248","230.81","2024-05-21 12:43:46","276.20","2024-05-21 12:44:11","100"
"112627","122496436","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:43:57","361.72","2024-05-21 12:44:07","100"
"112627","122496493","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:44:08","0.00","2024-05-21 12:44:18","0"
"246112","122496531","認識公頃，知道1公頃=10000平方公尺。","數學","video:5-n-17-S02","276.248","0.00","2024-05-21 12:44:13","202.43","2024-05-21 12:46:28","73"
"106042","122496532","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:44:13","400.76","2024-05-21 12:51:48","100"
"112627","122496567","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:44:19","361.72","2024-05-21 12:44:32","100"
"201286","122497434","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","441.87","2024-05-21 12:46:35","512.86","2024-05-21 12:47:52","100"
"15995","122497513","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:46:49","361.72","2024-05-21 12:54:59","100"
"14503","122497569","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:46:57","400.76","2024-05-21 12:59:26","100"
"314389","122497692","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:47:16","361.74","2024-05-21 12:55:34","100"
"201286","122498007","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 12:47:59","512.86","2024-05-21 12:48:11","100"
"201286","122498327","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:48:43","328.31","2024-05-21 12:54:19","82"
"246112","122498926","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","0.00","2024-05-21 12:50:01","540.04","2024-05-21 13:02:01","100"
"269746","122499333","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:50:52","361.72","2024-05-21 12:59:04","100"
"38614","122499485","認識公頃，知道1公頃=10000平方公尺。","數學","video:5-n-17-S02","276.248","0.00","2024-05-21 12:51:10","276.20","2024-05-21 13:00:22","100"
"106042","122500043","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:52:11","361.72","2024-05-21 12:59:46","100"
"255091","122500073","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:52:13","400.76","2024-05-21 12:54:07","100"
"223594","122500134","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:52:20","361.72","2024-05-21 12:59:56","100"
"122416","122500398","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","79.72","2024-05-21 12:52:50","512.86","2024-05-21 13:03:13","100"
"288079","122500899","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:53:53","400.76","2024-05-21 13:03:22","100"
"255091","122501021","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:54:08","400.76","2024-05-21 12:54:20","100"
"200920","122501082","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 12:54:16","512.86","2024-05-21 13:05:16","100"
"255091","122501133","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:54:23","393.78","2024-05-21 12:54:31","98"
"255091","122501298","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:54:46","361.72","2024-05-21 13:01:29","100"
"201286","122501320","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","328.31","2024-05-21 12:54:50","400.76","2024-05-21 12:56:06","100"
"32737","122502278","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:56:46","361.72","2024-05-21 12:57:11","100"
"203770","122502415","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:57:06","361.72","2024-05-21 12:59:14","100"
"32737","122502455","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:57:12","0.00","2024-05-21 12:57:27","0"
"32737","122502637","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:57:40","361.72","2024-05-21 12:57:47","100"
"32737","122502704","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:57:54","331.17","2024-05-21 13:01:15","92"
"269746","122503253","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:59:05","0.00","2024-05-21 12:59:51","0"
"203770","122503372","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:59:18","361.72","2024-05-21 13:05:21","100"
"14503","122503449","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 12:59:28","196.50","2024-05-21 13:00:05","49"
"223594","122503697","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 12:59:58","361.72","2024-05-21 13:08:23","100"
"14503","122503864","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:00:18","159.69","2024-05-21 13:03:03","44"
"38614","122504002","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","0.00","2024-05-21 13:00:38","540.04","2024-05-21 13:13:24","100"
"255091","122504418","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:01:31","361.72","2024-05-21 13:01:42","100"
"269746","122504493","能瞭解公里、公尺和公分的關係，並作化聚。","數學","video:4-n-15-S02","900.029","0.00","2024-05-21 13:01:40","0.00","2024-05-21 13:01:46","0"
"255091","122504532","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:01:45","361.72","2024-05-21 13:01:54","100"
"246112","122504685","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","0.00","2024-05-21 13:02:04","540.04","2024-05-21 13:02:14","100"
"246112","122504775","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","0.00","2024-05-21 13:02:15","540.04","2024-05-21 13:02:22","100"
"246112","122504890","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 13:02:32","0.01","2024-05-21 13:02:41","0"
"246112","122504960","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 13:02:42","512.86","2024-05-21 13:13:33","100"
"122416","122505222","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 13:03:25","400.76","2024-05-21 13:15:57","100"
"288079","122505306","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:03:37","268.00","2024-05-21 13:11:54","74"
"269746","122505589","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:04:26","361.72","2024-05-21 13:05:25","100"
"203770","122505928","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:05:23","361.72","2024-05-21 13:12:20","100"
"200920","122505959","認識公頃，知道1公頃=10000平方公尺。","數學","video:5-n-17-S02","276.248","29.99","2024-05-21 13:05:27","78.00","2024-05-21 13:07:59","28"
"223594","122506969","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:08:25","361.72","2024-05-21 13:16:53","100"
"200920","122507259","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 13:09:07","400.76","2024-05-21 13:32:28","100"
"288079","122508278","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","268.00","2024-05-21 13:12:08","361.72","2024-05-21 13:14:31","100"
"203770","122508351","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:12:21","353.89","2024-05-21 13:15:22","98"
"255091","122508552","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:12:56","12.52","2024-05-21 13:13:09","4"
"246112","122508747","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 13:13:35","512.86","2024-05-21 13:13:49","100"
"38614","122508764","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 13:13:38","283.34","2024-05-21 13:21:01","55"
"246112","122508835","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 13:13:50","0.00","2024-05-21 13:13:57","0"
"246112","122508894","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 13:14:00","512.86","2024-05-21 13:14:09","100"
"288079","122509206","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:15:01","361.72","2024-05-21 13:19:19","100"
"122416","122509616","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:16:16","203.00","2024-05-21 13:20:30","56"
"255091","122509643","認識立方公尺，知道1立方公尺＝1000000立方公分。","數學","video:5-n-19-S01","141.28","0.00","2024-05-21 13:16:22","141.28","2024-05-21 13:16:32","100"
"255091","122509797","[同5-s-07-S02]能理解正方體體積計算公式。","數學","video:5-n-20-S02","261.666","0.00","2024-05-21 13:16:56","261.64","2024-05-21 13:17:22","100"
"255091","122509938","[同5-s-07-S05]能計算簡單長方體和正方體複合形體的體積。","數學","video:5-n-20-S05","224.607","0.00","2024-05-21 13:17:36","224.56","2024-05-21 13:17:44","100"
"246112","122510239","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 13:19:00","193.62","2024-05-21 13:23:20","48"
"122416","122510724","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","203.00","2024-05-21 13:21:14","361.72","2024-05-21 13:24:11","100"
"246112","122511222","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","193.62","2024-05-21 13:23:36","359.04","2024-05-21 13:26:46","90"
"200920","122513514","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 13:32:29","252.69","2024-05-21 13:34:15","63"
"200920","122514238","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 13:34:25","30.82","2024-05-21 13:34:58","9"
"311152","122524885","能理解被乘數及乘數後面有多個0的計算問題。","數學","video:5-n-01-S05","410.4","0.00","2024-05-21 13:50:23","42.47","2024-05-21 13:51:39","10"
"311086","122527989","能應用三角形三內角和為180度，來解決相關問題。","數學","video:5-s-01-S02","121.417","0.00","2024-05-21 13:55:20","33.94","2024-05-21 13:55:37","28"
"311086","122528197","能作時間乘除法問題的應用。","數學","video:5-n-15-S03","422.24","0.00","2024-05-21 13:55:46","318.29","2024-05-21 14:02:22","75"
"200920","122535764","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","30.82","2024-05-21 14:14:29","361.72","2024-05-21 14:20:48","100"
"200920","122537817","認識公頃，知道1公頃=10000平方公尺。","數學","video:5-n-17-S02","276.248","78.00","2024-05-21 14:21:03","276.20","2024-05-21 14:25:08","100"
"200920","122586043","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 16:02:47","356.08","2024-05-21 16:04:06","98"
"200920","122586875","認識公頃，知道1公頃=10000平方公尺。","數學","video:5-n-17-S02","276.248","0.00","2024-05-21 16:05:50","276.20","2024-05-21 16:06:39","100"
"14503","122609647","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","109.18","2024-05-21 16:40:37","361.72","2024-05-21 16:56:18","100"
"14503","122624487","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 17:10:36","361.72","2024-05-21 17:11:00","100"
"38614","122633064","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","283.34","2024-05-21 18:12:20","512.86","2024-05-21 18:16:31","100"
"38614","122633542","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 18:16:53","400.76","2024-05-21 18:27:03","100"
"38614","122634684","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 18:27:28","361.72","2024-05-21 18:36:25","100"
"313897","122636561","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","164.26","2024-05-21 18:44:42","454.98","2024-05-21 18:52:10","84"
"313897","122637371","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","454.98","2024-05-21 18:52:29","540.05","2024-05-21 18:54:00","100"
"313897","122637597","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","0.00","2024-05-21 18:54:01","540.05","2024-05-21 18:54:20","100"
"313897","122637652","認識平方公里，知道1平方公里=1000000平方公尺。","數學","video:5-n-17-S03","540.073","0.00","2024-05-21 18:54:22","540.05","2024-05-21 18:54:31","100"
"313897","122637799","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 18:55:40","294.40","2024-05-21 19:03:35","57"
"313897","122638993","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","294.40","2024-05-21 19:04:35","294.40","2024-05-21 19:04:38","57"
"313897","122639053","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","294.40","2024-05-21 19:05:14","512.88","2024-05-21 19:09:14","100"
"313897","122639641","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-21 19:09:17","512.88","2024-05-21 19:09:24","100"
"313897","122639920","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 19:11:36","400.78","2024-05-21 19:20:09","100"
"313897","122641031","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 19:20:15","400.78","2024-05-21 19:20:19","100"
"313897","122641378","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 19:22:48","361.72","2024-05-21 19:31:08","100"
"313897","122642680","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 19:31:24","137.13","2024-05-21 19:35:34","38"
"246112","122644875","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","359.04","2024-05-21 19:46:24","400.78","2024-05-21 19:48:47","100"
"246112","122645146","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 19:48:50","400.78","2024-05-21 19:48:54","100"
"246112","122645160","能夠利用有序資料來製作一般的折線圖。","數學","video:6-d-02-S03","400.8","0.00","2024-05-21 19:48:55","400.78","2024-05-21 19:49:01","100"
"246112","122645207","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 19:49:16","361.72","2024-05-21 20:06:19","100"
"246112","122647250","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 20:06:20","361.72","2024-05-21 20:06:26","100"
"246112","122647270","能夠利用有序資料來製作變形的折線圖。","數學","video:6-d-02-S04","361.744","0.00","2024-05-21 20:06:28","361.72","2024-05-21 20:06:32","100"
"15995","122670736","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-22 07:01:09","0.00","2024-05-22 07:01:31","0"
"15995","122670748","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-22 07:02:14","512.88","2024-05-22 07:13:49","100"
"201286","122670864","能做平方公尺、公畝、公頃與平方公里的換算。","數學","video:5-n-17-S04","512.905","0.00","2024-05-22 07:11:51","106.01","2024-05-22 07:13:08","21"
"307570","122778550","四季星空會有所不同","自然108","INc-Ⅲ-14-03","598.932","176.23","2024-05-22 11:26:45","202.30","2024-05-22 11:29:02","34"
"311152","122805331","食物-What Does He/She Want? He/ She Wants some Soup.","英語108","食物-Whatdoeshe/shewant?He/Shewantssomesoup.","243.608","0.00","2024-05-22 13:37:47","243.56","2024-05-22 13:42:08","100"
"311086","122805725","位置-Where’s my yo-yo?","英語108","位置-Where’smyyo-yo?","183.32","0.00","2024-05-22 13:39:34","0.97","2024-05-22 13:39:53","1"
"311086","122805944","語音-Sentence Rhythm","英語108","語音-SentenceRhythm","271.083","0.00","2024-05-22 13:40:39","151.40","2024-05-22 13:43:23","56"
"311152","122808248","食物-Food -hamburger, hot dog, sandwich, pizza, salad, rice","英語108","食物-Food-hamburger,hotdog,sandwich,pizza,salad,rice","200.928","0.00","2024-05-22 13:50:11","200.86","2024-05-22 13:54:42","100"
"311086","122810977","食物-What do you want? I want a/an apple/banana/orange/hamburger/sandwich/egg . ","英語108","食物-Whatdoyouwant?Iwanta/anapple/banana/orange/hamburger/sandwich/egg.","255.192","0.00","2024-05-22 14:00:05","255.14","2024-05-22 14:00:19","100"
"232372","122811447","食物-Making Breakfast","英語108","食物-MakingBreakfast","194.795","0.00","2024-05-22 14:02:24","194.82","2024-05-22 14:06:12","100"
"311152","122811542","食物-Making Breakfast","英語108","食物-MakingBreakfast","194.795","0.00","2024-05-22 14:02:48","184.06","2024-05-22 14:06:27","95"
"232372","122812262","食物-Making Breakfast","英語108","食物-MakingBreakfast","194.795","0.00","2024-05-22 14:06:21","47.38","2024-05-22 14:06:30","24"
"311152","122812308","食物-Making Breakfast","英語108","食物-MakingBreakfast","194.795","184.06","2024-05-22 14:06:31","194.80","2024-05-22 14:06:45","100"
"311086","122812330","語音-The CH Sound","英語108","語音-TheCHSound","187.712","0.00","2024-05-22 14:06:35","187.70","2024-05-22 14:09:53","100"
"311152","122812532","食物-Would you like some rice for dinner?","英語108","食物-Would you like some rice for dinner?","271.136","0.00","2024-05-22 14:07:29","1.04","2024-05-22 14:07:33","0"
"311152","122812558","食物 -Would you like some food?","英語108","食物-Wouldyoulikesomefood?","238.122","0.00","2024-05-22 14:07:36","0.50","2024-05-22 14:07:40","0"
"311152","122812592","語音-The CH Sound","英語108","語音-TheCHSound","187.712","0.00","2024-05-22 14:07:44","187.70","2024-05-22 14:21:54","100"
"232372","122812692","語音-The SH Sound","英語108","語音-TheSHSound","195.584","0.00","2024-05-22 14:08:14","195.61","2024-05-22 14:20:50","100"
"311086","122815059","食物-Making Breakfast","英語108","食物-MakingBreakfast","194.795","0.00","2024-05-22 14:22:28","194.80","2024-05-22 14:26:45","100"
"311086","122816074","食物-Would you like some rice for dinner?","英語108","食物-Would you like some rice for dinner?","271.136","0.00","2024-05-22 14:27:11","271.07","2024-05-22 14:32:09","100"
"311152","122816108","食物 -Would you like some food?","英語108","食物-Wouldyoulikesomefood?","238.122","0.00","2024-05-22 14:27:20","238.11","2024-05-22 14:31:22","100"
"311152","122817803","食物-Drinks-JJ Juice bar (hot coffee, hot tea, water, milk tea, apple juice soda, orange juice","英語108","食物-Drinks-JJJuicebar(hotcoffee,hottea,water,milktea,applejuicesoda,orangejuice)","314.016","0.00","2024-05-22 14:33:49","30.64","2024-05-22 14:35:13","10"
"311086","122818468","食物-Order","英語108","食物-Order","213.805","0.00","2024-05-22 14:36:07","20.07","2024-05-22 14:36:40","9"
"311152","122818686","食物-Drinks-JJ Juice bar (hot coffee, hot tea, water, milk tea, apple juice soda, orange juice","英語108","食物-Drinks-JJJuicebar(hotcoffee,hottea,water,milktea,applejuicesoda,orangejuice)","314.016","30.64","2024-05-22 14:36:54","313.95","2024-05-22 14:42:08","100"
"311086","122818753","食物-Order","英語108","食物-Order","213.805","20.07","2024-05-22 14:37:05","213.78","2024-05-22 14:40:42","100"
"311086","122819796","食物-Food -hamburger, hot dog, sandwich, pizza, salad, rice","英語108","食物-Food-hamburger,hotdog,sandwich,pizza,salad,rice","200.928","0.00","2024-05-22 14:40:57","200.86","2024-05-22 14:44:23","100"
"311152","122820412","天氣-Good morning Taiwan (sunny, windy, cloudy, snowy, rainy","英語108","天氣-GoodmorningTaiwan(sunny,windy,cloudy,snowy,rainy)","255.618","0.00","2024-05-22 14:43:42","15.64","2024-05-22 14:44:00","6"
"311086","122820589","食物 -Would you like some food?","英語108","食物-Wouldyoulikesomefood?","238.122","0.00","2024-05-22 14:44:34","120.01","2024-05-22 14:46:40","50"
"311152","122820768","算數-The Very Hungry Monkey (thirteen, fourteen, fifteen, sixteen, eighteen, nineteen)","英語108","算數-thirteen,fourteen,fifteen,sixteen,eighteen,nineteen","456.852","0.00","2024-05-22 14:45:22","62.06","2024-05-22 14:47:00","14"
"311086","122821193","食物 -Would you like some food?","英語108","食物-Wouldyoulikesomefood?","238.122","120.01","2024-05-22 14:46:45","238.11","2024-05-22 14:48:48","100"
"311152","122821369","食物-Healthy Drinks (apple juice, grape juice, orange juice, guava juice, banana milk, papaya milk)","英語108","食物-FreshJuice-applejuice,grapejuice,orangejuice,guavajuice,bananamilk,papayamilk","234.176","0.00","2024-05-22 14:47:17","0.00","2024-05-22 14:47:21","0"
"311152","122821457","日常生活-Make a wish -eat, walk, sleep, drink, run","英語108","日常生活-Makeawish-eat,walk,sleep,drink,run","299.136","0.00","2024-05-22 14:47:33","0.00","2024-05-22 14:47:35","0"
"311152","122821569","房間名稱-Favorite Place At Home -living room, dining room, bedroom, bathroom, kitchen","英語108","房間名稱-FavoritePlaceAtHome-livingroom,diningroom,bedroom,bathroom,kitchen","229.504","0.00","2024-05-22 14:47:56","0.00","2024-05-22 14:47:59","0"
"311152","122821706","位置-Where’s my yo-yo?","英語108","位置-Where’smyyo-yo?","183.32","0.00","2024-05-22 14:48:26","0.00","2024-05-22 14:48:29","0"
"311152","122821779","食物-Do you like hamburgers/sandwiches/eggs/apples/oranges/bananas? Yes, I do. / No, I don't.","英語108","食物-Do you like hamburgers/sandwiches/eggs/apples/oranges/bananas? Yes, I do. / No, I don't.","161.696","0.00","2024-05-22 14:48:42","0.00","2024-05-22 14:48:44","0"
"311152","122821831","能力-What is he/she doing in the park? He/ She is _______.  (running, walking, swinging, sliding, reading, sleeping, riding a bike)","英語108","能力-Whatishe/shedoinginthepark?He/Sheis_______.(running,walking,swinging,sliding,reading,sleeping,ridingabike)","159.744","0.00","2024-05-22 14:48:50","159.73","2024-05-22 14:51:55","100"
"311152","122822609","能力-What is he/she doing in the park? He/ She is _______.  (running, walking, swinging, sliding, reading, sleeping, riding a bike)","英語108","能力-Whatishe/shedoinginthepark?He/Sheis_______.(running,walking,swinging,sliding,reading,sleeping,ridingabike)","159.744","0.00","2024-05-22 14:52:01","75.42","2024-05-22 14:52:16","47"
"311152","122822684","日常生活-What are you doing? I am _______. (brushing, washing, making, reading, eating)","英語108","日常生活-Whatareyoudoing?Iam_______.(brushing,washing,making,reading,eating)","169.870","0.00","2024-05-22 14:52:21","120.54","2024-05-22 14:54:51","71"
"311152","122823256","能力-Can you _______? Yes, I/ we can. No, I/ we can’t.","英語108","能力-Canyou_______?Yes,I/wecan.No,I/wecan&#039;t.","157.034","0.00","2024-05-22 14:54:59","135.47","2024-05-22 14:57:18","86"
"311152","122823811","食物-Do you like cake, pizza, orange juice, milk, tea? Yes, I do. / No, I don't","英語108","食物-Doyoulikecake,pizza,orangejuice,milk,tea?Yes,Ido./No,Idon't","279.147","0.00","2024-05-22 14:57:23","0.00","2024-05-22 14:57:26","0"
"311152","122823833","地點-Where is he/she?","英語108","地點-WhereIsHe/She?","208.960","0.00","2024-05-22 14:57:31","0.00","2024-05-22 14:58:15","0"
"311152","122824141","時間-What time is it? Part 2","英語108","時間-WhatTimeIsIt?Part2","258.730","0.00","2024-05-22 14:59:10","1.18","2024-05-22 14:59:14","1"
